Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Segment,Traded_Value_lacs
230120,530363,82075,35300,101.1,101.05,B ,35.69
230120,530365,216,213,545.0,542.6,B ,1.16
230120,530367,8436,5110,149.3,150.5,B ,7.63
230120,530369,154,154,26.0,25.5,X ,0.04
230120,530377,40781,36077,6.61,6.8,B ,2.38
230120,530401,4360,4360,58.3,59.2,XT,2.54
230120,530405,854,694,26.1,25.9,X ,0.18
230120,530407,76,76,7.5,7.8,X ,0.01
230120,530419,939,939,76.35,77.9,XT,0.72
230120,530421,9067,9067,8.66,8.25,X ,0.79
230120,530427,1680,1680,44.8,44.55,X ,0.75
230120,530429,362,334,21.05,21.35,X ,0.07
230120,530431,24340,19938,80.5,81.2,X ,16.05
230120,530433,2474,1827,108.8,109.0,X ,1.99
230120,530439,3867,3867,4.82,4.9,X ,0.19
230120,530443,2859,2859,7.41,7.13,XT,0.21
230120,530445,35323,35323,1.65,1.72,XT,0.58
230120,530449,2626,2626,33.25,31.7,XT,0.87
230120,530459,1732,1646,20.5,20.45,X ,0.34
230120,530461,221893,148795,15.55,15.25,X ,23.14
230120,530469,682,682,7.86,7.86,XT,0.05
230120,530475,7266,4894,412.5,416.95,X ,20.19
230120,530477,49067,35909,68.75,66.25,X ,24.69
230120,530499,2343,1259,461.2,477.35,X ,5.81
230120,530517,61644,33475,841.45,867.0,A ,281.68
230120,530521,1058,653,247.95,244.0,X ,1.62
230120,530525,39326,27626,4.69,4.5,X ,1.3
230120,530533,136,129,68.8,72.4,X ,0.09
230120,530545,506,451,175.7,175.7,X ,0.79
230120,530549,4316,1940,257.6,260.5,A ,5.0
230120,530555,21453,21453,39.3,40.7,T ,8.43
230120,530557,4906104,2936322,0.47,0.46,X ,13.8
230120,530565,3000,3000,4.87,4.64,XT,0.15
230120,530571,110,110,4.4,4.4,X ,0.0
230120,530577,5644,5588,22.7,21.55,X ,1.27
230120,530579,25605,23910,11.68,11.8,X ,2.79
230120,530581,5721,5721,6.75,6.43,XT,0.39
230120,530585,524,521,165.5,168.7,X ,0.86
230120,530589,732,629,95.7,94.5,X ,0.6
230120,530595,299,299,7.71,7.66,X ,0.02
230120,530609,145,145,4.59,4.83,X ,0.01
230120,530611,1008866,1008866,0.56,0.56,XT,5.65
230120,530615,920,920,73.75,73.6,XT,0.68
230120,530617,4326,3770,149.95,148.2,X ,5.65
230120,530621,1536,1536,67.8,68.2,XT,1.04
230120,530627,1888,1454,125.65,123.75,X ,1.83
230120,530643,33116,21225,140.05,135.6,X ,29.73
230120,530655,21890,11923,489.85,490.55,B ,58.4
230120,530663,406418,364887,1.44,1.36,X ,5.25
230120,530665,26626,26626,5.12,5.07,XT,1.36
230120,530669,2286,2286,16.88,17.05,XT,0.39
230120,530675,418,418,47.8,47.75,XT,0.2
230120,530677,16337,13427,113.65,115.5,X ,15.26
230120,530689,17386,14158,43.2,44.7,X ,6.12
230120,530695,7624,7264,13.3,12.31,X ,0.97
230120,530697,6286,6085,48.65,51.2,X ,2.96
230120,530699,1955,1955,48.95,48.0,T ,0.96
230120,530709,12,12,21.45,20.5,XT,0.0
230120,530711,11815,11240,49.45,48.6,X ,5.56
230120,530713,9413,9413,9.42,8.98,Z ,0.89
230120,530715,3861,3661,2.12,2.1,B ,0.08
230120,530723,744,736,141.95,135.45,X ,1.04
230120,530733,269,269,9.78,9.5,X ,0.03
230120,530735,100,100,22.8,23.95,X ,0.02
230120,530741,7612,7612,232.6,221.55,XT,17.71
230120,530747,3296,2517,13.28,12.81,X ,0.33
230120,530755,3138,3138,10.05,9.85,XT,0.32
230120,530759,175258,55553,350.05,313.2,B ,194.46
230120,530779,676,676,44.9,44.45,XT,0.3
230120,530787,1800,1800,29.15,27.8,X ,0.52
230120,530789,728,431,125.5,121.95,X ,0.54
230120,530795,1885,1885,7.7,7.35,XT,0.15
230120,530797,964,964,19.4,19.4,XT,0.19
230120,530803,697,507,151.4,153.6,B ,0.77
230120,530809,325,325,38.5,36.85,X ,0.13
230120,530813,14592,7852,398.55,404.05,A ,31.29
230120,530815,1008,1008,94.15,95.55,XT,0.95
230120,530821,7382,7114,16.55,16.15,X ,1.18
230120,530825,9706,9706,28.45,28.9,XT,2.76
230120,530829,1311,1208,28.5,28.75,X ,0.34
230120,530839,4409,4409,6.04,6.35,XT,0.27
230120,530843,5730,2548,277.6,268.25,B ,7.07
230120,530845,2640,2246,612.8,604.6,X ,13.76
230120,530853,327,23,72.7,69.2,X ,0.02
230120,530871,15843,7121,272.25,276.15,B ,19.39
230120,530879,470,154,94.45,94.5,X ,0.15
230120,530881,8396,8396,142.35,138.7,XT,11.95
230120,530883,35281,24943,6.77,7.02,X ,1.69
230120,530897,2032,1548,80.55,83.5,X ,1.25
230120,530899,1327,1327,48.75,46.45,XT,0.65
230120,530909,1,1,110.9,110.9,XT,0.0
230120,530919,98,89,232.85,234.35,B ,0.21
230120,530925,4,4,24.75,23.6,XT,0.0
230120,530929,100,100,12.96,12.35,P ,0.01
230120,530931,2354,2354,8.55,9.0,X ,0.2
230120,530951,42294,28457,117.4,111.6,X ,33.41
230120,530953,494,412,147.65,151.85,X ,0.61
230120,530959,23094,17580,30.9,30.95,X ,5.43
230120,530961,4308088,2439404,3.66,3.75,B ,89.28
230120,530965,1038343,556576,82.9,83.25,A ,461.4
230120,530973,545,545,47.0,46.35,XT,0.26
230120,530977,6962,6478,128.75,131.7,X ,8.34
230120,530979,1995,1737,30.85,30.65,X ,0.54
230120,530991,1968,1259,55.35,53.8,X ,0.7
230120,530997,2650,2406,39.4,39.35,X ,0.95
230120,530999,8308,4837,2380.75,2429.55,A ,115.16
230120,531003,20,20,36.4,36.3,X ,0.01
230120,531017,2584,2584,12.24,12.62,X ,0.32
230120,531025,89428,89428,1.17,1.2,XT,1.05
230120,531027,111,111,10.98,10.46,XT,0.01
230120,531041,299,220,223.45,218.4,X ,0.49
230120,531043,686,686,13.56,13.56,XT,0.09
230120,531049,1786,1786,11.25,10.76,Z ,0.2
230120,531067,169,169,74.3,74.95,XT,0.13
230120,531069,560,560,913.0,920.0,XT,5.11
230120,531080,1,1,20.55,20.5,X ,0.0
230120,531082,11956,8627,10.39,10.42,B ,0.9
230120,531083,10010,9005,7.9,8.21,X ,0.71
230120,531091,195,195,23.29,22.19,X ,0.05
230120,531092,87764,49747,44.65,45.5,B ,22.21
230120,531109,7971,5366,64.2,63.5,X ,3.44
230120,531111,4200,4200,33.25,31.7,P ,1.4
230120,531112,244699,163821,94.25,90.85,X ,154.4
230120,531120,178373,129953,17.95,18.1,B ,23.33
230120,531126,1,1,3.4,3.3,X ,0.0
230120,531127,25,25,14.3,14.3,X ,0.0
230120,531129,5699,5699,24.9,24.0,XT,1.42
230120,531137,173839,126054,0.89,0.9,X ,1.12
230120,531144,10294,10294,13.32,12.69,X ,1.37
230120,531146,162,145,823.95,829.9,B ,1.19
230120,531147,1749,934,927.25,937.2,B ,8.66
230120,531153,16058,9152,9.23,9.4,X ,0.84
230120,531156,7513,5579,12.2,12.38,X ,0.68
230120,531158,3368,3340,13.28,12.77,X ,0.44
230120,531161,6633,4468,100.8,101.85,X ,4.5
230120,531162,6404,3459,423.9,433.25,A ,14.66
230120,531163,4574,3371,39.95,38.0,X ,1.35
230120,531169,4047,3863,76.95,72.25,X ,2.97
230120,531173,356417,256162,62.0,59.05,X ,158.82
230120,531175,370103,315679,2.78,2.82,X ,8.78
230120,531176,31196,23180,25.3,24.2,X ,5.86
230120,531178,19510,19510,100.85,96.05,X ,19.68
230120,531179,603,502,1494.25,1463.65,B ,7.5
230120,531190,1,1,9.06,8.63,X ,0.0
230120,531198,4364,4364,2.94,2.95,XT,0.13
230120,531199,1039,911,57.6,59.4,X ,0.52
230120,531201,2090,1544,1149.65,1121.15,X ,17.75
230120,531205,13059,8042,10.47,10.31,X ,0.84
230120,531209,3469,2337,414.3,413.4,B ,9.68
230120,531210,468,468,44.35,46.35,XT,0.21
230120,531211,2100,2100,6.59,6.28,P ,0.14
230120,531212,501,250,35.35,36.0,X ,0.09
230120,531213,301778,65830,115.5,113.55,A ,76.03
230120,531215,79817,56519,144.7,131.55,X ,81.78
230120,531216,12262,6222,27.85,28.3,X ,1.73
230120,531221,6,6,11.52,10.99,XT,0.0
230120,531223,1286,1017,28.35,29.0,X ,0.29
230120,531225,14617,13612,27.05,27.15,X ,3.68
230120,531227,200,200,59.0,59.0,P ,0.12
230120,531228,50,50,7.7,7.55,X ,0.0
230120,531233,18329,16517,14.9,15.25,X ,2.46
230120,531234,3594,3235,100.0,103.15,X ,3.24
230120,531235,10,10,15.25,15.25,XT,0.0
230120,531237,30213,30213,40.65,41.9,XT,12.28
230120,531240,35,35,5.88,6.0,XT,0.0
230120,531241,2742,2403,410.55,417.3,B ,9.87
230120,531246,87,87,20.25,21.2,XT,0.02
230120,531252,1404,1404,5.05,5.3,XT,0.07
230120,531253,15760,11152,216.0,235.15,X ,24.09
230120,531254,692,588,67.3,63.8,X ,0.4
230120,531255,374,373,22.0,21.75,X ,0.08
230120,531257,1212,877,28.3,28.35,X ,0.25
230120,531259,6,6,4.75,4.8,XT,0.0
230120,531260,324,226,462.2,467.0,X ,1.04
230120,531266,166,139,2304.5,2315.15,B ,3.2
230120,531268,1809,1809,27.65,27.7,XT,0.5
230120,531273,60380,44133,7.81,7.84,X ,3.45
230120,531274,11,11,7.73,8.13,XT,0.0
230120,531278,5630,2539,53.9,54.1,X ,1.37
230120,531279,26,14,47.9,50.4,X ,0.01
230120,531280,1895,1895,7.87,7.87,X ,0.15
230120,531281,3238,1707,15.4,16.0,X ,0.26
230120,531283,10,10,11.5,11.6,XT,0.0
230120,531287,5200,3835,118.45,111.85,X ,4.54
230120,531288,47,47,21.45,20.45,XT,0.01
230120,531289,1281,987,65.3,65.45,X ,0.64
230120,531297,1388,980,46.25,46.1,X ,0.45
230120,531300,108,108,3.32,3.3,Z ,0.0
230120,531301,165,85,40.95,40.8,X ,0.03
230120,531304,7479,7469,9.92,9.45,X ,0.74
230120,531306,2730,1468,998.35,1017.05,X ,14.66
230120,531307,20511,19599,14.75,15.2,X ,2.89
230120,531310,1606,1381,177.05,178.05,X ,2.45
230120,531319,5,5,6.75,6.43,XT,0.0
230120,531322,4269,4269,2.29,2.29,T ,0.1
230120,531323,51,51,10.37,9.88,X ,0.01
230120,531324,1141,640,19.75,20.25,X ,0.13
230120,531328,332899,184315,0.67,0.67,X ,1.23
230120,531334,2668,2668,7.1,7.38,XT,0.19
230120,531335,2978,1998,1443.8,1462.85,A ,28.85
230120,531337,47081,41478,3.57,3.4,B ,1.48
230120,531338,205,203,16.15,17.0,X ,0.03
230120,531340,12,12,37.65,37.05,XT,0.0
230120,531341,489,489,11.72,11.72,XT,0.06
230120,531344,18549,8137,706.05,711.7,A ,57.45
230120,531346,86,71,34.8,34.85,X ,0.02
230120,531349,1311,1042,133.3,135.35,B ,1.39
230120,531352,71,71,28.5,29.0,XT,0.02
230120,531357,231845,231845,20.21,19.25,XT,46.86
230120,531358,6160,2597,267.95,265.25,B ,6.96
230120,531359,14378,9252,201.8,200.95,X ,18.67
230120,531360,790,790,32.25,33.9,X ,0.25
230120,531364,7872,5088,67.55,69.75,X ,3.44
230120,531370,5366,5366,28.6,27.25,X ,1.53
230120,531373,9138,6309,44.1,44.55,B ,2.78
230120,531380,12,12,63.55,66.85,X ,0.01
230120,531381,1521,852,39.0,39.85,X ,0.33
230120,531387,205,205,5.36,5.26,X ,0.01
230120,531390,23386,16940,49.6,48.7,X ,8.4
230120,531395,26,26,13.56,12.92,XT,0.0
230120,531398,26763,26763,160.05,152.45,XT,42.83
230120,531399,9825,9825,35.3,34.6,XT,3.47
230120,531400,1889,1506,72.05,72.3,B ,1.09
230120,531402,13,13,15.5,15.6,XT,0.0
230120,531411,106469,70533,2.02,2.04,X ,1.42
230120,531412,43,43,80.45,78.15,X ,0.03
230120,531413,79,79,4.0,4.0,X ,0.0
230120,531416,560,537,20.15,19.6,X ,0.11
230120,531417,92169,78458,2.01,2.05,X ,1.58
230120,531426,33296,14517,249.8,238.4,B ,36.26
230120,531431,6395,1754,410.45,405.95,B ,7.2
230120,531433,810,810,1.96,2.0,XT,0.02
230120,531436,150,150,5.07,4.83,XT,0.01
230120,531437,5445,4445,28.55,28.0,X ,1.27
230120,531439,33184,20939,53.95,48.35,B ,11.3
230120,531444,9969,9969,10.9,10.41,XT,1.09
230120,531449,3314,2070,364.5,370.2,A ,7.55
230120,531453,2304,1699,16.5,16.25,B ,0.28
230120,531454,3855,3342,24.95,24.95,X ,0.83
230120,531456,21033,16899,2.07,2.04,X ,0.35
230120,531460,7866,7866,5.85,5.58,X ,0.46
230120,531465,124312,124312,1.06,1.08,X ,1.32
230120,531471,610,610,9.5,9.5,X ,0.06
230120,531472,24673,24673,25.55,25.25,XT,6.3
230120,531489,1973,1683,355.85,354.3,X ,5.99
230120,531494,40632,40632,10.68,10.31,XT,4.34
230120,531497,7604,2412,5.32,5.33,B ,0.13
230120,531499,16832,16292,6.44,6.14,X ,1.05
230120,531500,35124,10360,873.6,850.95,A ,90.5
230120,531502,3564,3404,7.0,6.89,X ,0.24
230120,531503,5035,3020,57.55,59.05,X ,1.74
230120,531508,5380,5002,360.25,365.25,A ,18.02
230120,531509,453,453,18.2,19.15,X ,0.08
230120,531512,11632,8501,13.55,13.29,X ,1.15
230120,531518,586923,586923,0.69,0.7,Z ,4.05
230120,531525,345,345,17.8,18.7,X ,0.06
230120,531529,2275,2275,2.92,2.79,XT,0.07
230120,531531,3418,1568,896.9,897.15,A ,14.06
230120,531533,656,656,55.5,58.4,XT,0.36
230120,531539,2974,2030,20.2,19.95,X ,0.41
230120,531540,6959,1383,104.7,106.65,X ,1.45
230120,531541,4082,4082,4.08,4.0,Z ,0.17
230120,531543,34504,12633,422.4,403.4,A ,53.36
230120,531548,4559,3062,520.05,518.4,B ,15.92
230120,531550,6849,6649,10.2,9.73,X ,0.68
230120,531552,146959,91973,15.33,12.78,X ,14.1
230120,531556,1866,1425,35.0,34.9,B ,0.5
230120,531569,1764,1551,36.7,36.7,X ,0.57
230120,531574,288,288,3.72,3.86,X ,0.01
230120,531578,2631,2631,4.6,4.55,X ,0.12
230120,531582,727,727,11.79,12.39,XT,0.09
230120,531585,2619,2619,6.03,6.3,XT,0.16
230120,531591,14928,13388,8.35,8.49,X ,1.12
230120,531592,185054,140164,3.96,4.0,X ,5.55
230120,531594,2345,2345,15.0,15.7,XT,0.35
230120,531595,26149,2206,774.25,775.9,A ,17.08
230120,531599,4137,2336,259.85,261.4,A ,6.07
230120,531600,60,60,81.7,86.0,XT,0.05
230120,531608,1668,1668,186.55,186.6,XT,3.11
230120,531609,4,4,204.95,203.95,X ,0.01
230120,531613,5125,5125,1.45,1.39,XT,0.07
230120,531616,56,55,117.95,112.85,X ,0.06
230120,531624,14625,14625,4.76,4.67,T ,0.7
230120,531626,20447,14726,4.63,4.82,X ,0.68
230120,531633,1293,814,337.45,328.8,B ,2.75
230120,531635,2010,1270,51.45,50.0,X ,0.65
230120,531637,47571,32819,350.6,347.25,X ,115.06
230120,531638,1790,1301,65.8,62.55,X ,0.86
230120,531640,4200,4200,12.94,12.33,P ,0.54
230120,531642,25820,10351,505.2,501.8,A ,52.29
230120,531644,851,848,13.0,13.5,X ,0.11
230120,531651,9,9,160.65,164.45,XT,0.01
230120,531661,16014,16014,12.54,12.9,XT,2.01
230120,531667,1527,1477,29.5,29.25,X ,0.44
230120,531668,1416,1416,2.07,1.99,X ,0.03
230120,531671,10522,10522,0.36,0.35,XT,0.04
230120,531673,549,549,24.0,24.0,XT,0.13
230120,531676,696,696,8.25,7.86,X ,0.06
230120,531681,201111,168305,0.9,0.9,X ,1.51
230120,531688,1125,1100,42.3,43.0,X ,0.47
230120,531694,8233,8222,11.85,12.1,X ,0.97
230120,531716,4531,4430,1.6,1.54,X ,0.07
230120,531717,2530,2219,358.35,359.6,B ,7.95
230120,531719,564,383,1268.45,1258.4,B ,4.86
230120,531726,1674,1209,249.9,249.8,X ,3.02
230120,531727,10796,9114,49.25,50.1,X ,4.49
230120,531737,206270,206270,1.43,1.45,X ,2.95
230120,531739,153603,153603,6.09,6.1,XT,9.35
230120,531744,632,627,41.0,42.45,X ,0.26
230120,531746,16507,12307,14.95,14.75,B ,1.84
230120,531752,1767528,947054,0.83,0.83,X ,7.86
230120,531758,212,212,8.27,7.88,X ,0.02
230120,531761,36954,17396,542.1,524.95,B ,94.3
230120,531762,2072,2072,16.15,15.4,X ,0.33
230120,531768,653,265,873.6,866.25,A ,2.32
230120,531778,6511,5110,24.25,25.0,X ,1.24
230120,531779,660,660,76.75,73.1,XT,0.51
230120,531780,8973,6464,51.8,52.55,X ,3.35
230120,531784,556268,556268,3.73,3.56,XT,20.75
230120,531795,97253,19956,342.05,358.9,B ,68.26
230120,531802,158508,100127,42.15,43.25,X ,42.2
230120,531810,3116,2642,95.2,95.9,X ,2.52
230120,531812,9876,9876,0.73,0.76,XT,0.07
230120,531813,161,141,77.0,73.05,X ,0.11
230120,531814,8508,6326,12.68,12.85,X ,0.8
230120,531821,77,77,85.45,89.9,XT,0.07
230120,531822,338,317,49.35,47.85,X ,0.16
230120,531834,2027,1128,5.86,5.85,X ,0.07
230120,531841,12219,12219,19.95,20.8,XT,2.44
230120,531842,6251,4689,32.0,32.1,X ,1.5
230120,531845,71424,61541,5.44,5.43,B ,3.35
230120,531846,1,1,23.55,22.45,XT,0.0
230120,531847,25,19,735.05,745.05,B ,0.14
230120,531859,99451,71418,69.75,64.2,X ,49.81
230120,531861,647,595,33.0,32.9,X ,0.2
230120,531862,57869,22450,1156.35,1148.5,X ,259.6
230120,531867,6151,6143,6.28,6.6,X ,0.39
230120,531869,37528,27861,19.0,19.15,X ,5.29
230120,531878,7213,7213,6.58,6.79,XT,0.47
230120,531881,329,329,21.7,20.7,Z ,0.07
230120,531888,2788,1806,110.35,108.9,X ,1.99
230120,531889,320,320,14.91,14.2,XT,0.05
230120,531892,4925,4925,34.45,32.85,T ,1.7
230120,531893,358252,305862,1.09,1.09,X ,3.33
230120,531900,7160,5332,15.9,17.6,X ,0.85
230120,531902,1205,1195,23.8,22.7,X ,0.28
230120,531909,57176,57176,9.35,9.15,XT,5.35
230120,531910,123,123,10.21,10.22,XT,0.01
230120,531913,27076,27076,6.69,6.61,XT,1.81
230120,531921,1298,360,618.55,627.5,B ,2.23
230120,531923,2461,2261,29.75,30.1,X ,0.67
230120,531925,22559,22559,1.86,1.83,XT,0.42
230120,531929,12041,12041,7.33,7.33,XT,0.88
230120,531930,25585,10980,61.6,61.6,X ,6.76
230120,531931,1663,1663,135.0,129.35,XT,2.25
230120,531950,63131,63130,3.75,3.58,X ,2.37
230120,531952,3313,2464,42.6,42.5,X ,1.05
230120,531959,2612,2612,25.1,26.4,X ,0.66
230120,531962,220,220,32.4,34.0,XT,0.07
230120,531968,2,2,16.9,16.1,X ,0.0
230120,531977,34649,26558,5.01,5.02,X ,1.33
230120,531978,210,111,1520.7,1534.05,B ,1.69
230120,531979,8157,6480,40.5,39.8,X ,2.62
230120,531980,189,189,12.99,12.38,XT,0.02
230120,531982,8665,8665,62.1,65.35,XT,5.38
230120,531991,688719,390900,0.91,0.91,X ,3.56
230120,531996,36675,31147,7.28,7.53,X ,2.27
230120,532001,704,254,30.1,32.0,X ,0.08
230120,532005,2156,1465,47.6,49.35,X ,0.7
230120,532007,20,20,11.02,10.5,XT,0.0
230120,532011,320,320,171.15,180.0,XT,0.55
230120,532015,7728,7728,4.8,4.65,XT,0.37
230120,532019,14148,13935,2.32,2.35,B ,0.32
230120,532022,164441,164441,19.75,19.05,XT,32.48
230120,532029,339046,125426,23.25,22.95,A ,29.16
230120,532035,14414,14414,48.45,46.15,XT,6.98
230120,532039,11242,9735,59.0,59.65,X ,5.74
230120,532041,13420,10770,4.1,4.11,X ,0.44
230120,532042,6,6,23.6,24.75,X ,0.0
230120,532051,611,581,340.55,341.4,B ,1.98
230120,532053,356,304,48.6,48.65,X ,0.15
230120,532054,817,455,1034.15,1022.3,B ,4.71
230120,532057,280,206,86.6,87.0,X ,0.18
230120,532067,3921,3503,430.75,437.1,X ,15.09
230120,532070,9654,6487,73.95,72.0,X ,4.8
230120,532092,5883,5723,2.19,2.19,X ,0.13
230120,532100,7557,5507,7.3,7.26,X ,0.4
230120,532102,13152,13152,62.1,59.15,XT,8.17
230120,532113,2740,2740,4.96,4.73,XT,0.14
230120,532123,283632,283632,6.06,5.78,X ,17.19
230120,532124,7376,6587,13.04,12.99,X ,0.86
230120,532134,999480,465619,179.45,177.95,A ,835.55
230120,532140,704,402,22.45,21.75,X ,0.09
230120,532141,79817,79817,8.52,8.12,T ,6.8
230120,532143,11313,7650,143.95,143.45,B ,11.01
230120,532144,38687,20654,226.6,226.15,A ,46.8
230120,532145,5448,4841,11.37,11.81,X ,0.55
230120,532149,1169302,148749,90.2,90.0,A ,134.17
230120,532150,20724,20724,91.3,89.85,T ,18.92
230120,532154,990122,623202,0.66,0.67,X ,4.11
230120,532155,1054103,555791,99.0,97.5,A ,550.23
230120,532156,17535,11305,294.2,297.25,A ,33.26
230120,532159,33125,33125,15.68,14.26,X ,5.19
230120,532160,3067,3067,6.96,6.97,T ,0.21
230120,532162,30950,14641,422.55,411.65,A ,61.87
230120,532163,22409,8159,357.7,349.85,A ,29.18
230120,532164,4941,4941,8.11,7.99,Z ,0.4
230120,532172,9606,7665,22.35,22.45,B ,1.71
230120,532173,1612,523,129.15,130.1,B ,0.68
230120,532174,169087,67790,870.4,866.3,A ,590.04
230120,532175,17990,6276,873.45,875.0,A ,54.82
230120,532178,1558440,447765,87.95,84.1,A ,393.81
230120,532180,182552,91124,19.1,19.35,B ,17.4
230120,532181,63199,13670,154.9,157.1,A ,21.17
230120,532183,14935,14935,3.2,3.2,XT,0.48
230120,532187,79371,12413,1202.3,1199.45,A ,149.24
230120,532189,593,382,347.95,352.05,B ,1.33
230120,532209,485596,100906,55.25,55.75,A ,55.75
230120,532210,26543,14024,159.45,159.45,A ,22.36
230120,532212,4286,3428,23.6,23.65,B ,0.81
230120,532215,71279,33556,930.7,928.45,A ,312.31
230120,532216,4283,3979,55.25,56.95,B ,2.2
230120,532217,2390,1796,13.34,12.58,X ,0.24
230120,532218,720093,476431,18.2,18.2,A ,86.71
230120,532219,29261,20859,21.25,21.45,B ,4.43
230120,532221,12699,5801,585.65,582.5,A ,33.97
230120,532230,2572,2207,79.4,80.85,X ,1.75
230120,532234,486153,173313,83.85,85.4,A ,145.32
230120,532240,276,179,377.05,376.15,B ,0.67
230120,532256,189,145,2211.35,2238.1,B ,3.21
230120,532259,7271,5039,1696.65,1692.9,A ,85.49
230120,532268,3935,2090,1633.05,1543.4,B ,34.13
230120,532271,86387,65771,4.46,4.49,X ,2.93
230120,532281,78534,53279,1107.75,1111.35,A ,590.2
230120,532284,1425,1392,30.8,31.0,X ,0.43
230120,532285,22777,12121,49.5,48.55,B ,6.0
230120,532286,66731,19753,601.45,604.9,A ,118.8
230120,532290,8679,3872,30.55,30.65,B ,1.18
230120,532296,15714,2408,417.95,420.95,A ,10.06
230120,532300,36285,20528,217.5,222.15,A ,44.65
230120,532301,34458,13233,214.35,213.85,A ,28.36
230120,532304,1966,1241,34.15,35.25,X ,0.42
230120,532305,2667,2011,66.4,67.1,B ,1.34
230120,532307,125,125,2.97,2.97,Z ,0.0
230120,532309,7572,6368,135.8,137.2,B ,8.65
230120,532310,13174,13056,11.99,12.23,B ,1.57
230120,532313,32064,9926,371.9,365.3,A ,36.91
230120,532315,17210,17210,10.44,9.95,XT,1.8
230120,532320,651,400,14.16,14.24,X ,0.06
230120,532321,7740,2433,437.6,441.65,A ,10.65
230120,532323,152935,124193,57.65,57.9,X ,71.6
230120,532324,112,111,11.72,11.54,B ,0.01
230120,532326,813,673,71.55,71.9,B ,0.48
230120,532329,48008,28318,288.35,251.55,X ,81.65
230120,532331,1900,733,1160.55,1175.5,A ,8.51
230120,532333,1517,1466,42.8,44.7,X ,0.63
230120,532334,705,605,26.6,26.6,X ,0.16
230120,532335,4280,3704,25.25,25.1,B ,0.94
230120,532339,6915,5073,20.15,19.65,B ,1.02
230120,532340,5238,5238,3.0,3.1,XT,0.16
230120,532341,692,550,72.55,72.55,B ,0.4
230120,532343,23964,8565,969.9,1013.8,A ,83.07
230120,532344,535,535,152.65,159.0,XT,0.82
230120,532345,106391,14825,148.15,148.4,A ,21.96
230120,532348,480417,215939,36.1,36.25,A ,77.95
230120,532349,3898,2398,627.15,630.3,A ,15.04
230120,532350,1429,1429,2.51,2.49,Z ,0.04
230120,532351,153846,65010,10.68,10.45,B ,6.94
230120,532354,23841,23831,12.89,12.28,X ,3.07
230120,532355,4683,4619,6.01,5.73,X ,0.28
230120,532356,18953,9946,279.75,282.95,A ,27.82
230120,532357,311,165,55.95,56.15,B ,0.09
230120,532362,2332,1970,83.65,81.85,X ,1.65
230120,532365,9929,5659,434.4,406.05,B ,24.58
230120,532366,7079,3496,64.0,64.35,B ,2.24
230120,532368,2337282,1465089,27.9,28.05,A ,408.76
230120,532369,5520,4204,158.0,157.55,B ,6.64
230120,532370,6497,3445,236.55,241.6,B ,8.15
230120,532371,216729,133100,84.65,86.35,A ,112.67
230120,532372,81566,41145,34.65,34.6,X ,14.26
230120,532373,26932,20212,22.8,21.55,X ,4.61
230120,532374,135906,56920,185.3,182.8,A ,105.47
230120,532375,703,406,1672.1,1640.1,B ,6.79
230120,532376,54621,20480,71.25,70.1,B ,14.59
230120,532379,10279,10057,6.99,6.93,X ,0.7
230120,532380,4313,3906,16.15,16.4,X ,0.63
230120,532382,2616,2342,43.1,43.2,B ,1.01
230120,532384,4004,3131,130.85,133.9,X ,4.1
230120,532386,30063,29149,19.75,19.9,B ,5.76
230120,532387,1717,1192,39.85,40.65,B ,0.48
230120,532388,2463446,649934,30.85,31.2,A ,200.5
230120,532390,7051,4528,200.45,200.9,B ,9.08
230120,532392,1500,1500,4.6,4.2,B ,0.07
230120,532395,3085,2318,336.85,342.15,B ,7.81
230120,532397,1286,1281,8.29,7.93,X ,0.11
230120,532398,42966,30846,5.14,5.04,B ,1.59
230120,532400,32749,10605,291.65,294.75,A ,30.93
230120,532402,1806,1806,5.66,5.9,X ,0.1
230120,532404,1549,1473,41.3,40.75,X ,0.61
230120,532406,26913,17596,400.65,412.7,X ,70.5
230120,532407,73485,60541,64.75,65.35,X ,39.2
230120,532408,9980,5486,30.85,30.8,B ,1.69
230120,532410,2165,1393,34.25,34.65,X ,0.48
230120,532411,1985807,1985807,0.56,0.56,T ,11.12
230120,532413,31800,27080,12.04,11.99,B ,3.26
230120,532416,1015,1015,6.4,6.22,T ,0.06
230120,532419,456,404,137.65,134.3,B ,0.56
230120,532424,24241,10380,933.0,928.9,A ,96.85
230120,532425,174,174,12.7,12.35,XT,0.02
230120,532430,8247,1730,380.75,377.55,B ,6.59
230120,532432,13266,5445,822.05,834.55,A ,44.76
230120,532435,230821,131801,77.65,79.2,X ,102.34
230120,532439,30868,6161,474.85,475.0,A ,29.26
230120,532440,6255,2442,893.85,902.95,B ,21.83
230120,532441,1081,1081,3.29,3.14,Z ,0.04
230120,532443,1378,591,5298.0,5409.8,A ,31.31
230120,532444,50933,50433,1.48,1.41,X ,0.75
230120,532454,38419,12393,764.4,771.9,A ,94.73
230120,532455,2053,1987,12.27,12.4,X ,0.24
230120,532456,442067,175822,20.45,19.35,B ,35.96
230120,532457,7157,4367,241.6,243.35,B ,10.55
230120,532459,3676,3230,84.95,88.2,X ,2.74
230120,532460,8332,3624,530.9,534.2,B ,19.24
230120,532461,4668619,1209424,57.0,57.2,A ,689.37
