Date,BSE_Code,BSE_Volume,BSE_Delivery,Price,PrevClose,Traded_Value_lacs,Segment
230210,530117,5160,3327,912.4,923.9,30.36,A 
230210,530119,4034,4034,52.85,55.3,2.13,XT
230210,530125,3409,2150,583.7,588.85,12.55,X 
230210,530127,1164,964,15.15,15.94,0.15,X 
230210,530129,698,386,572.95,569.4,2.21,X 
230210,530131,64816,54291,30.7,31.05,16.67,B 
230210,530133,197,179,63.55,62.1,0.11,X 
230210,530135,6095,2207,291.9,293.15,6.44,A 
230210,530139,9366,5642,48.95,48.5,2.76,X 
230210,530145,10328,9860,9.61,9.55,0.95,X 
230210,530151,26142,20137,34.65,34.45,6.98,X 
230210,530163,1102,777,101.95,102.3,0.79,X 
230210,530167,949,949,22.1,21.9,0.21,XT
230210,530169,4119,4119,19.5,20.0,0.8,XT
230210,530171,578,578,22.85,23.35,0.13,XT
230210,530173,517,517,7.0,7.0,0.04,X 
230210,530175,3406,2984,48.55,47.25,1.45,X 
230210,530179,25,25,5.89,5.89,0.0,XT
230210,530185,294565,214743,8.08,8.03,17.35,X 
230210,530187,37096,36086,3.33,3.5,1.2,X 
230210,530197,100,100,11.83,12.45,0.01,XT
230210,530199,2836,1386,1329.1,1279.1,18.42,B 
230210,530201,12746,5902,10.43,10.54,0.62,X 
230210,530207,1827,1827,20.5,19.6,0.37,XT
230210,530213,1421,1421,32.0,32.9,0.45,XT
230210,530215,6322,4172,96.2,97.05,4.01,X 
230210,530231,10,10,16.0,16.0,0.0,XT
230210,530233,3297,1424,67.2,67.25,0.96,X 
230210,530235,10,10,37.45,39.35,0.0,XT
230210,530239,8759,2781,59.85,59.55,1.66,B 
230210,530245,309,254,86.0,82.55,0.22,X 
230210,530249,2961,2297,6.64,6.99,0.15,X 
230210,530255,670,670,7.8,7.1,0.05,X 
230210,530259,5895,5461,23.6,23.5,1.29,X 
230210,530263,33621,33621,30.5,29.1,10.25,XT
230210,530271,63,63,5.68,5.68,0.0,X 
230210,530281,1087,1087,28.4,28.4,0.31,XT
230210,530289,913,607,16.1,16.65,0.1,X 
230210,530291,1025,510,13.23,13.88,0.07,X 
230210,530299,1488,1358,113.05,114.4,1.54,B 
230210,530305,173714,133794,46.0,43.1,61.55,X 
230210,530307,29752,12819,148.4,148.3,19.02,B 
230210,530309,12873,9483,25.65,25.7,2.43,X 
230210,530313,1258,1064,39.15,38.0,0.42,X 
230210,530315,5503,4001,104.7,102.95,4.19,X 
230210,530317,8102,5457,83.95,86.0,4.58,X 
230210,530331,898,750,320.05,327.9,2.4,X 
230210,530341,5689,5346,90.6,84.0,4.84,X 
230210,530343,88262,18830,87.45,88.15,16.47,A 
230210,530355,6009,4626,68.2,69.9,3.15,B 
230210,530357,19318,19318,100.65,95.9,19.44,XT
230210,530361,502,502,63.7,67.05,0.32,XT
230210,530363,67586,28017,93.85,92.2,26.29,B 
230210,530365,165,157,513.6,512.55,0.81,B 
230210,530367,12358,4889,147.35,147.5,7.2,B 
230210,530369,6,6,26.7,26.5,0.0,X 
230210,530377,862880,849860,6.13,6.2,52.1,B 
230210,530393,955,529,28.25,29.55,0.15,B 
230210,530401,32464,32464,97.5,92.9,31.65,XT
230210,530405,1005,965,24.8,24.05,0.24,X 
230210,530407,1090,1045,7.54,7.15,0.08,X 
230210,530419,5521,5521,71.85,70.45,3.97,XT
230210,530421,360,360,8.6,8.26,0.03,X 
230210,530427,2423,1595,49.0,46.3,0.78,X 
230210,530429,15,15,21.55,23.6,0.0,X 
230210,530431,10991,7171,81.4,80.25,5.84,X 
230210,530433,33524,19071,95.35,100.75,18.18,X 
230210,530439,1296,1148,4.51,4.5,0.05,X 
230210,530443,151,151,6.24,6.56,0.01,XT
230210,530445,5091,5091,1.65,1.71,0.08,XT
230210,530449,242,242,30.9,32.4,0.07,XT
230210,530457,100,100,3.25,3.4,0.0,X 
230210,530459,5519,5056,26.35,25.45,1.33,X 
230210,530461,22256,14618,15.2,14.85,2.22,X 
230210,530469,181,181,7.85,7.5,0.01,XT
230210,530475,11067,6378,361.15,360.55,23.03,X 
230210,530477,13071,10036,66.85,65.8,6.71,X 
230210,530499,851,644,441.5,444.75,2.84,X 
230210,530517,4688,2838,788.05,780.2,22.36,A 
230210,530521,1520,872,244.85,260.0,2.14,X 
230210,530525,8217,8198,4.79,4.6,0.39,X 
230210,530533,24,16,67.6,70.0,0.01,X 
230210,530537,1,1,28.1,28.1,0.0,Z 
230210,530545,589,529,173.9,168.8,0.92,X 
230210,530549,3789,2849,243.45,244.4,6.94,A 
230210,530555,42190,42190,35.3,35.25,14.89,T 
230210,530557,18713368,15805878,0.5,0.42,79.03,X 
230210,530565,411,411,3.23,3.39,0.01,XT
230210,530571,500,500,4.4,4.4,0.02,X 
230210,530577,60,36,22.65,22.8,0.01,X 
230210,530579,41373,29617,12.95,12.9,3.84,X 
230210,530581,1278,1278,7.07,6.79,0.09,XT
230210,530585,244,141,159.0,160.8,0.22,X 
230210,530589,3010,2390,97.0,95.0,2.32,X 
230210,530595,253,183,6.53,6.75,0.01,X 
230210,530609,10100,10100,4.0,3.93,0.4,X 
230210,530611,638469,638469,0.52,0.52,3.32,XT
230210,530615,1844,1844,70.85,69.15,1.31,XT
230210,530617,33213,28316,129.65,142.8,36.71,X 
230210,530621,4941,4941,66.45,64.95,3.28,XT
230210,530627,2280,1643,118.4,118.05,1.95,X 
230210,530643,4384,2761,133.75,135.05,3.69,X 
230210,530655,3320,1171,453.25,452.3,5.31,B 
230210,530663,532873,493269,1.8,1.81,8.88,X 
230210,530665,45439,45439,4.6,4.41,2.09,XT
230210,530669,143,143,14.95,15.7,0.02,XT
230210,530675,202,202,50.0,51.0,0.1,XT
230210,530677,7480,5807,111.4,110.35,6.47,X 
230210,530689,189274,127466,60.1,57.25,76.61,X 
230210,530695,3802,3274,12.77,11.85,0.42,X 
230210,530697,33982,23319,56.55,61.0,13.19,X 
230210,530699,9831,9831,64.15,62.9,6.31,T 
230210,530711,4230,3779,44.45,45.25,1.68,X 
230210,530713,2309,2309,8.68,9.05,0.2,Z 
230210,530715,4198,4198,1.9,1.97,0.08,B 
230210,530723,54,52,128.0,126.9,0.07,X 
230210,530733,97,97,9.24,8.4,0.01,X 
230210,530735,950,950,18.5,17.65,0.18,X 
230210,530741,927,927,286.2,272.6,2.65,XT
230210,530747,873,572,11.64,11.15,0.07,X 
230210,530755,5470,5470,10.01,9.54,0.55,XT
230210,530759,34021,11692,367.15,363.6,42.93,B 
230210,530777,2,2,7.68,7.68,0.0,Z 
230210,530779,2,2,44.9,44.9,0.0,XT
230210,530789,579,576,114.05,115.0,0.66,X 
230210,530795,67,67,7.7,7.77,0.01,XT
230210,530797,61,61,19.0,19.5,0.01,XT
230210,530803,1946,1463,132.0,136.05,1.93,B 
230210,530809,3756,3221,38.0,37.0,1.22,X 
230210,530813,29850,14933,385.85,371.55,57.62,A 
230210,530815,842,842,94.8,98.8,0.8,XT
230210,530821,496,216,16.1,16.8,0.03,X 
230210,530825,2613,2613,28.65,28.3,0.75,XT
230210,530829,1567,1351,28.25,29.15,0.38,X 
230210,530839,1659,1659,5.12,5.38,0.08,XT
230210,530843,2926,2057,273.95,276.15,5.64,B 
230210,530845,954,789,490.9,492.35,3.87,X 
230210,530853,69,69,63.85,60.35,0.04,X 
230210,530871,6833,5520,277.3,269.6,15.31,B 
230210,530879,293,244,89.75,84.35,0.22,X 
230210,530881,548,548,142.0,138.0,0.78,XT
230210,530883,24719,20461,6.14,6.18,1.26,X 
230210,530897,1674,1249,76.85,76.35,0.96,X 
230210,530899,50,50,45.3,46.5,0.02,XT
230210,530915,2711,2711,4.3,4.52,0.12,XT
230210,530919,391,259,232.0,224.6,0.6,B 
230210,530931,6501,5200,7.12,7.47,0.37,X 
230210,530943,5,5,1.83,1.83,0.0,T 
230210,530951,10588,7649,118.25,117.35,9.04,X 
230210,530953,3091,1952,143.05,137.2,2.79,X 
230210,530959,7252,6717,28.45,29.3,1.91,X 
230210,530961,618870,531909,3.11,3.11,16.54,B 
230210,530965,790917,326011,79.8,79.65,260.16,A 
230210,530973,6,6,42.5,44.7,0.0,XT
230210,530977,1352,996,125.95,122.3,1.25,X 
230210,530979,7668,4687,39.1,38.05,1.83,X 
230210,530991,2565,1870,51.9,54.0,0.97,X 
230210,530997,8736,7230,46.25,45.5,3.34,X 
230210,530999,7966,4003,2169.0,2199.1,86.83,A 
230210,531003,2,2,42.0,40.0,0.0,X 
230210,531017,9967,7487,10.4,10.37,0.78,X 
230210,531025,193107,193107,1.12,1.07,2.16,XT
230210,531041,448,277,214.95,220.9,0.6,X 
230210,531043,20,20,14.1,14.1,0.0,XT
230210,531049,200,200,9.25,9.25,0.02,Z 
230210,531067,1437,1437,74.5,74.5,1.07,XT
230210,531069,411,411,889.5,890.2,3.66,XT
230210,531080,210,110,21.4,20.65,0.02,X 
230210,531082,53554,43892,9.22,9.49,4.05,B 
230210,531083,2020,2020,7.25,7.1,0.15,X 
230210,531091,1200,1000,17.9,17.05,0.18,X 
230210,531092,27764,22213,43.15,44.9,9.58,B 
230210,531109,14742,12600,60.9,61.45,7.67,X 
230210,531111,500,500,29.75,28.35,0.15,P 
230210,531112,38158,31389,87.95,89.05,27.61,X 
230210,531120,430635,242871,14.55,14.95,35.34,B 
230210,531129,25071,25071,20.25,21.0,5.08,XT
230210,531137,61634,55665,0.88,0.86,0.49,X 
230210,531144,70196,70196,8.78,8.37,6.16,XT
230210,531146,321,228,731.2,760.2,1.67,B 
230210,531147,189,134,888.15,873.45,1.19,B 
230210,531153,11629,9689,10.11,10.48,0.98,X 
230210,531156,5790,5215,11.95,11.55,0.62,X 
230210,531158,51444,44912,14.93,13.67,6.71,X 
230210,531161,3504,2546,94.8,92.6,2.41,X 
230210,531162,8120,4286,409.75,411.15,17.56,A 
230210,531163,1113,694,38.6,39.0,0.27,X 
230210,531169,301,301,77.0,75.55,0.23,X 
230210,531173,26940,26940,55.6,53.95,14.98,XT
230210,531175,872997,627830,2.76,2.39,17.33,X 
230210,531176,8423,8163,22.7,21.65,1.85,X 
230210,531178,4313,4311,66.55,70.05,2.87,X 
230210,531179,1856,1412,1650.45,1605.3,23.3,B 
230210,531190,26,26,13.3,13.3,0.0,XT
230210,531198,1277,1277,3.42,3.26,0.04,XT
230210,531199,328,152,56.2,60.0,0.09,X 
230210,531201,3171,2144,1227.75,1246.45,26.32,X 
230210,531205,9481,6339,9.47,9.32,0.6,X 
230210,531209,1324,997,399.15,398.0,3.98,B 
230210,531210,401,401,42.55,42.55,0.17,XT
230210,531212,5054,4934,35.25,36.6,1.74,X 
230210,531213,92309,26121,113.95,114.35,29.76,A 
230210,531215,67394,32133,144.4,132.1,46.4,X 
230210,531216,26129,22940,30.3,29.85,6.95,X 
230210,531221,2608,2608,10.8,11.17,0.28,XT
230210,531223,122,111,29.55,29.2,0.03,X 
230210,531225,6428,4873,25.95,25.3,1.26,X 
230210,531227,5600,5600,56.65,59.6,3.17,P 
230210,531228,205,204,8.0,7.98,0.02,X 
230210,531233,28038,24208,14.55,14.5,3.52,X 
230210,531234,5016,4991,84.15,87.0,4.2,X 
230210,531237,15261,15261,32.7,31.15,4.99,XT
230210,531240,16,16,4.84,5.08,0.0,XT
230210,531241,8609,7122,497.8,496.3,35.45,B 
230210,531246,200,200,17.0,17.15,0.03,XT
230210,531252,2631,2631,4.54,4.77,0.12,XT
230210,531253,191999,96292,268.7,223.95,258.74,X 
230210,531254,1057,582,56.55,57.65,0.33,X 
230210,531255,1060,919,33.05,31.95,0.3,X 
230210,531257,1264,894,26.5,27.3,0.24,X 
230210,531260,367,246,418.4,411.4,1.03,X 
230210,531266,207,98,2253.95,2335.65,2.21,B 
230210,531268,4798,4798,26.0,25.95,1.25,XT
230210,531273,376480,262222,8.57,8.57,22.47,X 
230210,531278,2485,1952,42.7,44.8,0.83,X 
230210,531279,20,20,48.0,47.7,0.01,X 
230210,531280,23,23,7.84,7.84,0.0,X 
230210,531281,6380,3012,16.45,16.5,0.5,X 
230210,531283,22,22,13.0,12.8,0.0,XT
230210,531287,301,211,112.35,113.3,0.24,X 
230210,531289,38891,25211,72.4,67.05,18.25,X 
230210,531297,1069,850,43.1,44.7,0.37,X 
230210,531300,101,101,2.86,2.93,0.0,Z 
230210,531304,6859,6859,14.95,14.72,1.03,X 
230210,531306,1661,932,1063.7,1007.2,9.91,X 
230210,531307,28144,25961,13.1,13.35,3.4,X 
230210,531310,4412,2910,134.65,131.5,3.92,X 
230210,531314,101,101,22.7,22.85,0.02,X 
230210,531322,5001,5001,2.09,2.08,0.1,T 
230210,531324,428,428,16.7,17.0,0.07,X 
230210,531327,1327,1327,2.93,2.93,0.04,XT
230210,531328,352088,237431,0.62,0.63,1.47,X 
230210,531334,48,48,5.99,5.94,0.0,XT
230210,531335,1110,612,1421.2,1411.25,8.7,A 
230210,531337,18583,17507,3.81,3.79,0.67,B 
230210,531338,40,40,13.99,13.99,0.01,X 
230210,531340,17,17,36.0,34.3,0.01,XT
230210,531341,707,707,9.0,8.58,0.06,XT
230210,531344,20899,4192,609.25,617.4,25.54,A 
230210,531346,10,10,34.05,34.05,0.0,X 
230210,531349,15369,12319,124.25,123.0,15.31,B 
230210,531352,1376,1376,27.5,28.9,0.38,XT
230210,531357,254171,254171,18.1,17.25,46.0,XT
230210,531358,4526,1684,272.0,270.9,4.58,B 
230210,531359,1385,1385,170.9,172.85,2.37,XT
230210,531364,1989,1903,63.45,60.45,1.21,X 
230210,531370,13046,10769,30.9,29.75,3.33,X 
230210,531373,1551,1491,43.6,44.05,0.65,B 
230210,531381,2413,2362,37.7,35.9,0.89,X 
230210,531387,7129,7129,6.68,6.55,0.48,X 
230210,531390,75698,74926,43.4,44.45,32.52,X 
230210,531398,88,88,145.2,152.6,0.13,XT
230210,531399,7665,7665,32.55,32.25,2.49,XT
230210,531400,7203,4339,69.4,66.85,3.01,B 
230210,531402,200,200,13.03,12.41,0.03,XT
230210,531406,51,51,10.15,10.15,0.01,XT
230210,531409,336,336,14.6,15.36,0.05,XT
230210,531411,202082,162646,1.89,1.91,3.07,X 
230210,531413,7,7,6.8,6.48,0.0,XT
230210,531416,1609,995,18.45,17.85,0.18,X 
230210,531417,35165,31279,1.93,1.78,0.6,X 
230210,531426,22639,10620,248.15,237.15,26.35,B 
230210,531431,4179,1727,412.5,405.55,7.12,B 
230210,531432,1666,1666,6.24,5.95,0.1,X 
230210,531433,22075,22075,2.97,2.83,0.66,XT
230210,531437,1683,1664,22.2,22.45,0.37,X 
230210,531439,24626,16539,67.45,64.25,11.16,B 
230210,531449,13000,6516,318.25,330.95,20.74,A 
230210,531453,4669,3471,15.15,15.6,0.53,B 
230210,531454,3163,3082,21.25,22.0,0.65,X 
230210,531456,285472,279847,1.8,1.85,5.04,X 
230210,531460,2000,1999,5.84,5.65,0.12,X 
230210,531465,60726,60726,0.88,0.89,0.53,X 
230210,531471,1960,1611,8.6,8.93,0.14,X 
230210,531472,286,286,21.0,21.1,0.06,XT
230210,531489,21569,17586,374.35,361.0,65.83,X 
230210,531494,19452,19452,9.45,9.32,1.84,XT
230210,531497,5437,4267,5.02,5.01,0.21,B 
230210,531500,35835,8770,849.15,862.95,74.47,A 
230210,531502,30641,29553,6.69,6.71,1.98,X 
230210,531503,4456,4120,41.7,40.55,1.72,X 
230210,531508,3535,1568,322.35,327.85,5.05,A 
230210,531509,746,746,19.0,18.8,0.14,X 
230210,531512,34485,34001,11.26,11.27,3.83,X 
230210,531518,438236,438236,0.58,0.59,2.54,Z 
230210,531525,1053,1052,17.0,17.5,0.18,X 
230210,531529,56535,56535,5.69,5.42,3.22,XT
230210,531531,678,658,885.8,880.05,5.83,A 
230210,531533,5241,5241,65.1,62.0,3.41,XT
230210,531539,276,247,17.45,18.15,0.04,X 
230210,531540,8916,3593,98.65,102.95,3.54,X 
230210,531541,17844,17844,3.74,3.59,0.67,Z 
230210,531543,7555,1728,339.35,339.45,5.86,A 
230210,531548,4186,1236,533.2,536.25,6.59,B 
230210,531550,1062,1062,20.01,19.06,0.21,XT
230210,531552,815,393,13.62,13.46,0.05,X 
230210,531556,13419,9172,34.55,33.2,3.17,B 
230210,531569,33029,20555,38.75,34.1,7.97,X 
230210,531574,56,56,3.31,3.31,0.0,X 
230210,531578,375,375,5.23,4.99,0.02,X 
230210,531582,252,252,12.0,12.0,0.03,XT
230210,531583,1607,1607,18.05,18.95,0.29,X 
230210,531585,178,178,6.81,7.05,0.01,XT
230210,531591,790,452,7.89,7.84,0.04,X 
230210,531592,232613,208930,3.95,3.88,8.25,X 
230210,531594,343,343,13.99,14.58,0.05,XT
230210,531595,22239,1563,751.55,752.25,11.75,A 
230210,531599,3720,1471,264.85,264.15,3.9,A 
230210,531600,5,5,55.0,57.25,0.0,XT
230210,531608,408,408,172.4,175.5,0.7,XT
230210,531609,225,118,195.95,183.0,0.23,X 
230210,531616,2,1,110.25,115.95,0.0,X 
230210,531624,11396,11396,4.08,4.19,0.46,T 
230210,531626,18166,13889,4.22,4.21,0.59,X 
230210,531633,1813,1353,328.6,328.4,4.45,B 
230210,531635,110,103,43.5,43.95,0.04,X 
230210,531637,73034,41494,439.45,430.8,182.35,X 
230210,531638,2401,2270,69.15,69.65,1.57,X 
230210,531642,8201,3641,495.2,493.65,18.03,A 
230210,531651,34,34,96.4,101.3,0.03,XT
230210,531661,3254,3254,13.0,12.51,0.42,XT
230210,531667,659,659,28.25,27.95,0.19,X 
230210,531668,2435,2435,1.82,1.9,0.04,X 
230210,531671,9411,9411,0.6,0.58,0.06,XT
230210,531672,15192,15192,42.8,40.8,6.5,X 
230210,531673,4870,4870,28.2,28.6,1.37,XT
230210,531676,2000,2000,8.66,8.25,0.17,X 
230210,531681,281059,227941,0.81,0.8,1.85,X 
230210,531688,12177,9736,64.35,58.5,6.27,X 
230210,531694,7033,7027,11.52,11.66,0.81,X 
230210,531716,10601,10101,1.39,1.29,0.14,X 
230210,531717,1437,1090,332.95,349.7,3.63,B 
230210,531719,110,55,1170.3,1189.0,0.64,B 
230210,531726,2974,1656,246.3,246.85,4.08,X 
230210,531727,16495,12616,47.3,48.75,5.97,X 
230210,531737,62788,62788,1.15,1.17,0.72,X 
230210,531739,164876,164876,5.54,5.57,9.13,XT
230210,531744,3,2,40.75,39.05,0.0,X 
230210,531746,9157,8653,13.86,13.87,1.2,B 
230210,531752,1422962,982745,0.75,0.73,7.37,X 
230210,531758,2,2,10.39,10.39,0.0,X 
230210,531761,4111,3020,503.75,498.95,15.21,B 
230210,531762,14783,14166,16.6,18.4,2.35,X 
230210,531768,4176,2913,902.25,879.05,26.28,A 
230210,531778,3523,2576,23.25,22.5,0.6,X 
230210,531779,15,15,62.3,65.55,0.01,XT
230210,531780,8701,6833,49.2,44.75,3.36,X 
230210,531784,31547,31547,2.53,2.66,0.8,XT
230210,531795,77579,29234,366.55,371.75,107.16,B 
230210,531802,242090,192393,37.2,35.85,71.57,X 
230210,531810,2853,2137,90.5,91.85,1.93,X 
230210,531812,37035,37035,0.58,0.61,0.21,XT
230210,531813,3,2,74.95,76.7,0.0,X 
230210,531814,2876,2475,11.29,11.2,0.28,X 
230210,531821,18,18,62.25,60.85,0.01,XT
230210,531822,77,77,51.0,50.8,0.04,X 
230210,531832,25,25,6.35,6.35,0.0,XT
230210,531834,249,249,5.55,5.84,0.01,X 
230210,531842,46931,31688,29.85,29.35,9.46,X 
230210,531845,75607,52891,4.52,4.72,2.39,B 
230210,531847,98,91,701.0,688.25,0.64,B 
230210,531859,6182,4884,59.7,59.75,2.92,X 
230210,531861,5047,5012,32.1,32.9,1.61,X 
230210,531862,5953,2367,1162.35,1162.3,27.51,X 
230210,531867,44015,44015,6.84,6.24,3.01,X 
230210,531869,17072,14156,17.35,17.65,2.46,X 
230210,531878,34569,34569,8.32,7.93,2.88,XT
230210,531881,207,207,19.0,19.0,0.04,Z 
230210,531888,10522,7539,97.55,97.05,7.35,X 
230210,531889,11941,11941,29.25,27.9,3.49,XT
230210,531892,2079,2079,31.85,31.9,0.66,T 
230210,531893,1024479,759957,1.06,0.9,8.06,X 
230210,531900,656,654,17.05,17.0,0.11,X 
230210,531902,1346,1037,20.15,20.05,0.21,X 
230210,531909,31124,31124,8.81,8.76,2.74,XT
230210,531910,47,47,11.0,11.0,0.01,XT
230210,531913,12663,12663,9.38,9.59,1.19,XT
230210,531921,6106,2693,681.75,689.95,18.36,B 
230210,531923,6945,6305,27.8,28.5,1.75,X 
230210,531925,2556,2556,1.8,1.75,0.05,XT
230210,531929,1620,1620,6.88,6.96,0.11,XT
230210,531930,7610,6215,44.05,46.35,2.74,X 
230210,531931,133,133,101.0,105.2,0.13,XT
230210,531950,1601,1601,2.07,2.17,0.03,XT
230210,531952,4910,4115,38.35,40.0,1.58,X 
230210,531959,617,617,20.8,21.85,0.13,X 
230210,531962,6,6,34.3,32.8,0.0,XT
230210,531968,102,102,16.0,16.75,0.02,X 
230210,531977,67955,56596,4.82,4.61,2.73,X 
230210,531978,1711,1258,1491.05,1510.75,18.76,B 
230210,531979,1226,1092,38.3,38.7,0.42,X 
230210,531982,5032,5032,40.35,42.45,2.03,XT
230210,531991,240985,146662,0.84,0.83,1.23,X 
230210,531996,20309,18761,7.0,7.01,1.31,X 
230210,532001,1139,1108,29.55,31.95,0.33,X 
230210,532005,1842,1565,46.3,44.4,0.72,X 
230210,532011,2,2,184.85,185.0,0.0,XT
230210,532015,25014,25014,4.13,4.04,1.03,XT
230210,532019,62349,58157,2.05,2.05,1.19,B 
230210,532022,48766,48766,17.5,16.9,8.53,XT
230210,532029,30725,18030,20.35,20.65,3.67,A 
230210,532035,13384,13384,48.45,47.0,6.48,XT
230210,532039,10105,7975,53.3,55.2,4.25,X 
230210,532041,4122,3202,3.95,3.9,0.13,X 
230210,532042,505,505,28.35,29.8,0.14,X 
230210,532051,861,605,346.4,345.75,2.1,B 
230210,532053,31,26,48.1,46.55,0.01,X 
230210,532054,3580,2183,1119.75,1076.35,24.44,B 
230210,532056,120,120,17.5,16.75,0.02,XT
230210,532057,1398,734,88.4,90.95,0.65,X 
230210,532067,3224,2331,399.5,394.2,9.31,X 
230210,532070,113825,62002,70.0,69.85,43.4,X 
230210,532092,8814,6459,2.1,2.17,0.14,X 
230210,532100,4530,4530,7.05,7.54,0.32,X 
230210,532102,18400,18400,41.7,43.15,7.67,XT
230210,532113,4441,4441,4.3,4.15,0.19,XT
230210,532123,382962,289014,6.59,6.69,19.05,X 
230210,532124,1400,1372,12.25,12.0,0.17,X 
230210,532134,1483499,369457,169.3,169.4,625.49,A 
230210,532140,23097,12276,18.3,20.75,2.25,X 
230210,532143,63004,26521,212.0,192.75,56.22,B 
230210,532144,42996,8490,205.9,200.2,17.48,A 
230210,532145,6099,4065,11.16,11.27,0.45,X 
230210,532149,1645590,323604,79.85,80.55,258.4,A 
230210,532150,6755,6755,84.7,83.0,5.72,T 
230210,532154,1086920,877801,0.61,0.6,5.35,X 
230210,532155,392886,100031,95.75,95.85,95.78,A 
230210,532156,19338,5104,301.05,292.6,15.37,A 
230210,532159,37829,37829,14.2,14.5,5.37,XT
230210,532160,3704,3704,7.08,6.95,0.26,T 
230210,532162,13156,7836,392.7,396.3,30.77,A 
230210,532163,4518,1763,354.9,344.6,6.26,A 
230210,532164,463,463,9.17,8.75,0.04,Z 
230210,532172,22674,21328,22.55,21.65,4.81,B 
230210,532173,3861,2322,127.35,128.15,2.96,B 
230210,532174,106759,36260,853.75,860.95,309.57,A 
230210,532175,15260,9295,922.15,919.05,85.71,A 
230210,532178,165037,90878,81.05,81.35,73.66,A 
230210,532180,118186,54022,17.05,16.85,9.21,B 
230210,532181,47785,17059,136.15,136.15,23.23,A 
230210,532183,2209,2209,3.07,3.23,0.07,XT
230210,532187,37824,7098,1161.25,1163.0,82.43,A 
230210,532189,1729,1083,339.75,341.5,3.68,B 
230210,532209,952735,286636,52.25,50.55,149.77,A 
230210,532210,222464,28851,160.0,157.2,46.16,A 
230210,532212,8775,7549,20.95,21.05,1.58,B 
230210,532215,108137,59332,867.15,867.85,514.5,A 
230210,532216,3037,2967,47.95,47.2,1.42,B 
230210,532217,165,162,13.66,13.0,0.02,X 
230210,532218,1711819,1048382,17.5,17.0,183.47,A 
230210,532219,45524,38301,21.4,19.75,8.2,B 
230210,532221,26151,10532,656.1,652.4,69.1,A 
230210,532230,349,285,78.95,77.9,0.23,X 
230210,532234,902338,646771,76.75,78.2,496.4,A 
230210,532240,284,245,360.7,360.0,0.88,B 
230210,532256,4,3,2191.45,2185.7,0.07,B 
230210,532259,7193,4461,2168.85,2217.05,96.75,A 
230210,532268,2957,1657,1227.7,1255.0,20.34,B 
230210,532271,319651,259094,4.55,4.29,11.79,X 
230210,532281,82081,44668,1114.35,1146.3,497.76,A 
230210,532284,6059,5396,29.5,29.8,1.59,X 
230210,532285,10877,6743,45.1,45.1,3.04,B 
230210,532286,79781,17369,581.0,597.2,100.91,A 
230210,532290,5087,2676,23.6,23.8,0.63,B 
230210,532296,25255,7105,399.85,394.2,28.41,A 
230210,532300,35723,16693,194.15,194.95,32.41,A 
230210,532301,6825,2740,210.8,209.85,5.78,A 
230210,532304,111,111,38.45,40.45,0.04,X 
230210,532305,8109,5224,62.1,63.2,3.24,B 
230210,532309,1700,1254,126.7,127.15,1.59,B 
230210,532310,9675,6869,10.71,11.52,0.74,B 
230210,532313,18592,6047,399.85,386.7,24.18,A 
230210,532315,11721,11721,11.94,12.43,1.4,XT
230210,532320,4228,1677,12.7,12.56,0.21,X 
230210,532321,17138,8102,473.05,473.15,38.33,A 
230210,532323,116891,79506,52.35,52.5,41.62,X 
230210,532324,32480,17591,12.73,11.22,2.24,B 
230210,532326,9595,7902,73.55,73.45,5.81,B 
230210,532329,3367,2703,259.35,254.5,7.01,X 
230210,532331,2294,877,1207.25,1205.0,10.59,A 
230210,532333,8158,7543,43.25,40.65,3.26,X 
230210,532334,1385,853,24.65,22.45,0.21,X 
230210,532335,4,3,25.5,25.0,0.0,B 
230210,532339,19905,17331,18.6,19.3,3.22,B 
230210,532340,9464,9464,2.86,2.99,0.27,XT
230210,532341,1462,1198,79.15,76.55,0.95,B 
230210,532343,65974,35123,1075.0,1049.5,377.57,A 
230210,532344,1031,1031,142.0,139.0,1.46,XT
230210,532345,67801,9346,131.1,130.35,12.25,A 
230210,532348,159561,58185,32.6,32.55,18.97,A 
230210,532349,8340,4553,644.6,647.55,29.35,A 
230210,532350,4615,4615,2.3,2.38,0.11,Z 
230210,532351,12513,10760,9.65,9.79,1.04,B 
230210,532354,10947,10947,7.0,7.36,0.77,X 
230210,532355,301,301,6.6,6.6,0.02,X 
230210,532356,136361,46847,278.7,263.6,130.56,A 
230210,532357,569,567,54.8,53.6,0.31,B 
230210,532362,70,50,81.0,77.2,0.04,X 
230210,532365,6648,4935,464.1,468.05,22.9,B 
230210,532366,13489,10134,61.25,61.2,6.21,B 
230210,532368,2323149,915082,25.25,25.95,231.06,A 
230210,532369,5256,4197,144.8,144.3,6.08,B 
230210,532370,5872,3854,236.75,239.9,9.12,B 
230210,532371,1653506,920791,66.4,69.25,611.41,A 
230210,532372,256389,118824,40.95,41.3,48.66,X 
230210,532373,4462,4429,21.5,21.25,0.95,X 
230210,532374,26112,9837,173.1,173.95,17.03,A 
230210,532375,118,76,1615.9,1604.85,1.23,B 
230210,539006,5035,3225,2586.4,2462.5,83.41,A 
230210,539011,3119,1849,163.2,158.9,3.02,X 
230210,539012,140,130,107.15,113.0,0.14,X 
230210,539013,4447,3048,100.15,100.0,3.05,X 
230210,539016,29,29,8.0,8.0,0.0,X 
230210,539017,172498,138777,47.4,47.6,65.78,X 
230210,539018,344,255,433.05,431.25,1.1,X 
